id,ville,arrondissement,quartier,surface_m2,nb_pieces,nb_chambres,nb_salles_bain,etage,ascenseur,annee_construction,etat_logement,type_chauffage,climatisation,parking,balcon,terrasse,cave,meuble,distance_centre_ville_km,zone_type,transports_publics_score,commerces_proximite_score,ecoles_proximite_score,agence_type,annee,mois,prix_loyer_mensuel,gamme_prix,prix_m2,age_batiment,score_commodites,score_environnement_global,densite_logement,categorie_logement
LOC_002213,Lille,Est,Moderne,29.5,2,1,1,12,Oui,1912,À_rénover,Gaz,Non,Non,Non,Non,Non,Non,3.4,Proche_centre,3,4,3,Agence_nationale,2022,9,300,< 800€,10.169491525423728,112,0,3.3333333333333335,3.389830508474576,T2
LOC_002214,Nantes,Nord,Gare,63.8,4,3,1,4,Non,1895,Très_bon,Fuel,Non,Oui,Non,Oui,Non,Oui,11.1,Banlieue,1,4,3,Agence_nationale,2024,7,1611,1200-1800€,25.25078369905956,129,2,2.6666666666666665,4.702194357366771,T4
LOC_002215,Nantes,Ouest,Périphérie,45.5,3,1,1,2,Non,1951,Très_bon,Électrique,Non,Non,Non,Non,Non,Non,7.8,Périphérie,3,4,2,Particulier,2024,10,558,< 800€,12.263736263736265,73,0,3.0,2.197802197802198,T3
LOC_002216,Toulouse,Centre,Industriel,57.3,3,2,1,3,Non,1943,À_rénover,Gaz,Non,Non,Oui,Non,Non,Oui,1.9,Centre,4,4,4,Agence_nationale,2022,2,738,< 800€,12.879581151832461,81,1,4.0,3.4904013961605584,T3
LOC_002217,Lille,Est,Banlieue,27.9,2,1,1,11,Oui,1876,Bon,Fuel,Non,Non,Non,Non,Non,Non,3.4,Proche_centre,3,3,3,Agence_nationale,2024,11,374,< 800€,13.405017921146953,148,0,3.0,3.584229390681004,T2
LOC_002218,Lyon,Est,Périphérie,36.6,2,1,1,7,Oui,1868,Très_bon,Collectif,Non,Non,Non,Non,Non,Oui,12.1,Banlieue,3,2,3,Agence_locale,2024,7,1001,800-1200€,27.349726775956285,156,0,2.6666666666666665,2.73224043715847,T2
LOC_002219,Paris,6ème,Quartier_6ème,49.1,3,1,1,7,Non,1858,Bon,Gaz,Non,Non,Oui,Non,Non,Non,3.5,Proche_centre,4,4,4,Agence_nationale,2023,8,2317,1800-2500€,47.18940936863544,166,1,4.0,2.0366598778004072,T3
LOC_002220,Nice,Ouest,Industriel,41.1,3,2,1,6,Oui,1950,Moyen,Gaz,Oui,Non,Non,Non,Oui,Non,4.0,Proche_centre,4,3,3,Agence_nationale,2023,1,1003,800-1200€,24.40389294403893,74,2,3.3333333333333335,4.8661800486618,T3
LOC_002221,Marseille,Est,Université,61.8,4,2,1,9,Oui,1885,Moyen,Gaz,Non,Oui,Oui,Non,Oui,Non,10.0,Périphérie,2,3,2,Promoteur,2024,12,1157,800-1200€,18.721682847896442,139,3,2.3333333333333335,3.2362459546925573,T4
LOC_002222,Montpellier,Nord,Université,29.9,2,1,1,8,Non,1983,À_rénover,Fuel,Non,Oui,Non,Non,Non,Oui,13.4,Banlieue,3,2,4,Agence_locale,2023,6,374,< 800€,12.50836120401338,41,1,3.0,3.3444816053511706,T2
LOC_002223,Toulouse,Est,Gare,21.1,1,0,1,6,Oui,1953,Bon,Électrique,Non,Oui,Non,Non,Oui,Oui,10.6,Banlieue,1,2,3,Agence_nationale,2023,9,434,< 800€,20.568720379146917,71,2,2.0,0.0,Studio
LOC_002224,Toulouse,Est,Centre-ville,80.5,4,3,1,3,Non,1872,Bon,Électrique,Non,Oui,Non,Non,Non,Oui,13.5,Banlieue,1,4,2,Promoteur,2022,10,1290,1200-1800€,16.024844720496894,152,1,2.3333333333333335,3.7267080745341614,T4
LOC_002225,Bordeaux,Ouest,Résidentiel,64.4,4,3,1,7,Non,1882,Moyen,Fuel,Non,Non,Non,Non,Non,Oui,6.9,Périphérie,2,2,4,Promoteur,2024,12,979,800-1200€,15.201863354037267,142,0,2.6666666666666665,4.658385093167702,T4
LOC_002226,Lyon,Ouest,Industriel,23.8,1,0,1,1,Non,1856,Moyen,Électrique,Non,Non,Non,Oui,Oui,Oui,4.3,Proche_centre,4,3,4,Agence_locale,2022,9,494,< 800€,20.756302521008404,168,2,3.6666666666666665,0.0,Studio
LOC_002227,Nantes,Nord,Université,29.0,2,1,1,6,Oui,1884,Moyen,Fuel,Non,Oui,Oui,Non,Non,Oui,10.2,Banlieue,2,2,2,Promoteur,2023,5,521,< 800€,17.96551724137931,140,2,2.0,3.4482758620689653,T2
LOC_002228,Toulouse,Nord,Périphérie,68.8,4,2,1,1,Oui,2020,Neuf,Collectif,Non,Non,Non,Non,Oui,Non,8.3,Périphérie,3,3,2,Agence_locale,2024,10,1657,1200-1800€,24.084302325581397,4,1,2.6666666666666665,2.9069767441860463,T4
LOC_002229,Strasbourg,Est,Centre-ville,58.3,3,1,1,5,Non,2014,Très_bon,Gaz,Non,Non,Oui,Non,Non,Oui,14.4,Banlieue,1,4,2,Promoteur,2022,10,1073,800-1200€,18.404802744425385,10,1,2.3333333333333335,1.7152658662092626,T3
LOC_002230,Lille,Centre,Périphérie,60.5,4,2,1,5,Non,1863,Moyen,Collectif,Non,Non,Non,Non,Non,Oui,1.1,Centre,5,5,5,Promoteur,2022,4,929,800-1200€,15.355371900826446,161,0,5.0,3.3057851239669422,T4
LOC_002231,Nantes,Ouest,Périphérie,27.7,2,1,1,6,Oui,1953,Très_bon,Gaz,Non,Oui,Oui,Non,Non,Oui,10.0,Périphérie,1,3,2,Promoteur,2024,6,949,800-1200€,34.25992779783394,71,2,2.0,3.6101083032490973,T2
LOC_002232,Nice,Nord,Résidentiel,56.6,3,2,1,6,Oui,1900,Bon,Électrique,Non,Non,Oui,Non,Oui,Oui,6.6,Périphérie,2,2,4,Particulier,2024,1,1634,1200-1800€,28.869257950530034,124,2,2.6666666666666665,3.53356890459364,T3
LOC_002233,Montpellier,Nord,Banlieue,111.6,5,4,2,7,Oui,1966,Bon,Gaz,Oui,Non,Non,Non,Non,Non,11.8,Banlieue,1,2,2,Promoteur,2024,10,1401,1200-1800€,12.553763440860216,58,1,1.6666666666666667,3.584229390681004,T5+
LOC_002234,Nice,Sud,Commerce,39.9,2,1,1,5,Oui,1901,À_rénover,Fuel,Non,Oui,Non,Non,Non,Non,6.9,Périphérie,1,3,2,Agence_locale,2022,1,519,< 800€,13.007518796992482,123,1,2.0,2.5062656641604013,T2
LOC_002235,Montpellier,Centre,Industriel,31.9,2,1,1,3,Non,2012,Très_bon,Collectif,Non,Oui,Non,Non,Non,Non,1.7,Centre,4,4,4,Agence_locale,2023,5,609,< 800€,19.090909090909093,12,1,4.0,3.1347962382445145,T2
LOC_002236,Lille,Sud,Industriel,54.0,3,2,1,8,Non,1938,Moyen,Électrique,Non,Non,Non,Non,Non,Non,11.3,Banlieue,1,3,4,Agence_locale,2024,11,537,< 800€,9.944444444444445,86,0,2.6666666666666665,3.7037037037037033,T3
LOC_002237,Lille,Ouest,Commerce,68.7,4,3,1,11,Oui,1875,Bon,Collectif,Non,Oui,Oui,Non,Non,Non,6.6,Périphérie,2,2,3,Particulier,2023,5,691,< 800€,10.058224163027656,149,2,2.3333333333333335,4.366812227074235,T4
LOC_002238,Toulouse,Nord,Moderne,34.8,2,1,1,6,Oui,1882,Moyen,Gaz,Oui,Non,Non,Non,Oui,Oui,8.8,Périphérie,1,3,4,Agence_nationale,2023,5,634,< 800€,18.218390804597703,142,2,2.6666666666666665,2.873563218390805,T2
LOC_002239,Strasbourg,Ouest,Moderne,31.6,2,1,1,2,Non,1919,Très_bon,Électrique,Non,Oui,Non,Oui,Non,Non,10.1,Banlieue,3,3,3,Promoteur,2022,11,401,< 800€,12.689873417721518,105,2,3.0,3.164556962025316,T2
LOC_002240,Montpellier,Sud,Centre-ville,39.1,2,1,1,10,Oui,1913,À_rénover,Électrique,Non,Non,Oui,Non,Non,Oui,13.6,Banlieue,1,4,4,Agence_nationale,2024,5,588,< 800€,15.038363171355499,111,1,3.0,2.557544757033248,T2
LOC_002241,Lille,Est,Université,93.9,5,3,2,6,Non,2011,Neuf,Gaz,Non,Oui,Non,Non,Non,Oui,8.7,Périphérie,3,4,2,Agence_locale,2022,4,2006,1800-2500€,21.36315228966986,13,1,3.0,3.1948881789137378,T5+
LOC_002242,Nantes,Nord,Banlieue,36.9,2,1,1,3,Oui,2008,Moyen,Gaz,Non,Non,Oui,Non,Non,Non,5.2,Périphérie,2,4,4,Particulier,2024,6,560,< 800€,15.176151761517616,16,1,3.3333333333333335,2.710027100271003,T2
LOC_002243,Montpellier,Est,Commerce,54.1,3,1,1,11,Non,1997,Très_bon,Gaz,Non,Non,Oui,Non,Oui,Non,9.1,Périphérie,3,3,2,Particulier,2024,8,720,< 800€,13.308687615526802,27,2,2.6666666666666665,1.8484288354898335,T3
LOC_002244,Strasbourg,Sud,Commerce,28.5,2,1,1,5,Non,2005,Très_bon,Gaz,Oui,Non,Non,Non,Non,Oui,7.1,Périphérie,2,4,3,Agence_locale,2023,2,830,800-1200€,29.12280701754386,19,1,3.0,3.508771929824561,T2
LOC_002245,Lille,Est,Université,59.5,3,1,1,1,Non,1902,Moyen,Fuel,Non,Oui,Oui,Non,Oui,Oui,6.9,Périphérie,1,3,3,Agence_nationale,2022,10,597,< 800€,10.033613445378151,122,3,2.3333333333333335,1.680672268907563,T3
LOC_002246,Lille,Est,Moderne,35.7,2,1,1,8,Non,1942,Moyen,Gaz,Oui,Non,Oui,Non,Non,Non,4.8,Proche_centre,3,3,4,Agence_nationale,2024,1,390,< 800€,10.924369747899158,82,2,3.3333333333333335,2.8011204481792715,T2
LOC_002247,Strasbourg,Nord,Centre-ville,97.8,5,3,2,1,Non,1850,Moyen,Électrique,Non,Non,Non,Oui,Non,Oui,12.5,Banlieue,1,2,3,Promoteur,2023,7,1665,1200-1800€,17.024539877300615,174,1,2.0,3.067484662576687,T5+
LOC_002248,Paris,9ème,Quartier_9ème,68.7,4,3,1,7,Oui,1889,Moyen,Gaz,Non,Non,Oui,Non,Non,Oui,1.5,Centre,5,4,3,Particulier,2022,6,2508,> 2500€,36.50655021834061,135,1,4.0,4.366812227074235,T4
LOC_002249,Nice,Est,Université,21.3,1,0,1,5,Oui,1911,Moyen,Gaz,Non,Oui,Non,Non,Non,Non,3.7,Proche_centre,4,4,4,Agence_nationale,2023,8,517,< 800€,24.272300469483568,113,1,4.0,0.0,Studio
LOC_002250,Toulouse,Nord,Commerce,16.7,1,0,1,11,Non,1937,Très_bon,Collectif,Non,Oui,Oui,Oui,Oui,Oui,5.9,Périphérie,1,2,3,Particulier,2022,7,404,< 800€,24.191616766467067,87,4,2.0,0.0,Studio
LOC_002251,Nice,Sud,Périphérie,32.1,2,1,1,4,Non,1880,À_rénover,Électrique,Non,Non,Oui,Non,Non,Oui,7.4,Périphérie,3,4,2,Promoteur,2023,11,444,< 800€,13.831775700934578,144,1,3.0,3.115264797507788,T2
LOC_002252,Marseille,Centre,Banlieue,73.7,4,3,1,6,Oui,1995,Très_bon,Gaz,Non,Non,Non,Non,Oui,Oui,1.6,Centre,4,4,3,Agence_locale,2022,9,1562,1200-1800€,21.19402985074627,29,1,3.6666666666666665,4.070556309362279,T4
LOC_002253,Toulouse,Est,Périphérie,62.0,4,3,1,12,Non,1941,Moyen,Fuel,Non,Oui,Oui,Non,Non,Non,13.9,Banlieue,3,2,3,Agence_nationale,2024,9,852,800-1200€,13.741935483870968,83,2,2.6666666666666665,4.838709677419355,T4
LOC_002254,Marseille,Ouest,Historique,35.4,2,1,1,2,Non,1854,Moyen,Gaz,Non,Non,Oui,Non,Non,Oui,14.8,Banlieue,1,3,3,Particulier,2023,12,429,< 800€,12.11864406779661,170,1,2.3333333333333335,2.824858757062147,T2
LOC_002255,Lille,Centre,Commerce,31.3,2,1,1,2,Non,1946,Moyen,Électrique,Non,Non,Non,Non,Oui,Non,0.7,Centre,5,4,3,Agence_locale,2024,1,356,< 800€,11.373801916932907,78,1,4.0,3.1948881789137378,T2
LOC_002256,Montpellier,Est,Industriel,22.6,1,0,1,8,Oui,1895,Moyen,Électrique,Non,Non,Non,Non,Non,Non,14.4,Banlieue,3,3,4,Agence_locale,2024,3,397,< 800€,17.566371681415927,129,0,3.3333333333333335,0.0,Studio
LOC_002257,Paris,4ème,Quartier_4ème,60.1,4,2,1,10,Oui,1928,Moyen,Électrique,Non,Oui,Oui,Non,Non,Non,2.0,Centre,5,4,3,Agence_locale,2022,2,2878,> 2500€,47.886855241264556,96,2,4.0,3.3277870216306153,T4
LOC_002258,Montpellier,Est,Industriel,25.5,2,1,1,12,Oui,2010,Très_bon,Collectif,Oui,Oui,Non,Non,Oui,Oui,3.7,Proche_centre,5,3,3,Promoteur,2022,2,756,< 800€,29.647058823529413,14,3,3.6666666666666665,3.9215686274509802,T2
LOC_002259,Lyon,Centre,Université,26.3,2,1,1,2,Non,1964,Bon,Électrique,Non,Oui,Oui,Oui,Oui,Non,1.8,Centre,5,4,3,Particulier,2022,9,754,< 800€,28.669201520912548,60,4,4.0,3.802281368821293,T2
LOC_002260,Nantes,Centre,Moderne,18.7,1,0,1,1,Non,1975,Bon,Gaz,Non,Oui,Oui,Non,Non,Oui,0.9,Centre,5,5,4,Promoteur,2022,3,389,< 800€,20.802139037433157,49,2,4.666666666666667,0.0,Studio
LOC_002261,Lille,Nord,Périphérie,47.0,3,2,1,9,Non,1995,Bon,Gaz,Non,Oui,Non,Non,Non,Oui,6.9,Périphérie,2,4,4,Agence_locale,2022,2,716,< 800€,15.23404255319149,29,1,3.3333333333333335,4.25531914893617,T3
LOC_002262,Nice,Ouest,Industriel,57.2,3,1,1,6,Oui,1941,À_rénover,Électrique,Non,Non,Oui,Non,Non,Non,13.9,Banlieue,1,3,3,Promoteur,2023,7,765,< 800€,13.374125874125873,83,1,2.3333333333333335,1.7482517482517481,T3
LOC_002263,Lyon,Centre,Industriel,38.4,2,1,1,5,Oui,1966,Très_bon,Fuel,Non,Non,Non,Non,Oui,Non,0.0,Centre,4,5,5,Promoteur,2023,6,813,800-1200€,21.171875,58,1,4.666666666666667,2.604166666666667,T2
LOC_002264,Strasbourg,Nord,Banlieue,37.2,2,1,1,8,Oui,1925,Bon,Gaz,Non,Oui,Non,Non,Oui,Non,12.8,Banlieue,1,3,2,Particulier,2023,1,538,< 800€,14.462365591397848,99,2,2.0,2.6881720430107525,T2
LOC_002265,Bordeaux,Centre,Université,18.8,1,0,1,4,Oui,1947,À_rénover,Fuel,Oui,Non,Oui,Non,Oui,Non,1.3,Centre,5,5,5,Promoteur,2022,4,300,< 800€,15.957446808510637,77,3,5.0,0.0,Studio
LOC_002266,Nantes,Centre,Université,63.8,4,2,1,5,Oui,1993,Bon,Électrique,Non,Oui,Non,Non,Non,Non,1.9,Centre,5,4,4,Agence_nationale,2024,2,1332,1200-1800€,20.877742946708466,31,1,4.333333333333333,3.1347962382445145,T4
LOC_002267,Lille,Sud,Université,50.8,3,1,1,1,Oui,1851,Moyen,Gaz,Non,Oui,Oui,Non,Oui,Oui,11.6,Banlieue,1,3,4,Promoteur,2022,6,540,< 800€,10.62992125984252,173,3,2.6666666666666665,1.968503937007874,T3
LOC_002268,Strasbourg,Centre,Périphérie,44.7,3,2,1,5,Oui,1922,Moyen,Fuel,Non,Non,Non,Non,Non,Non,1.4,Centre,5,4,3,Agence_nationale,2022,4,408,< 800€,9.12751677852349,102,0,4.0,4.474272930648769,T3
LOC_002269,Nantes,Ouest,Commerce,30.8,2,1,1,5,Oui,1919,Bon,Gaz,Non,Oui,Non,Non,Oui,Non,11.1,Banlieue,3,4,3,Agence_nationale,2024,8,515,< 800€,16.72077922077922,105,2,3.3333333333333335,3.2467532467532463,T2
LOC_002270,Paris,15ème,Quartier_15ème,21.4,1,0,1,5,Oui,1945,Bon,Électrique,Non,Non,Non,Non,Non,Non,9.6,Périphérie,1,3,4,Promoteur,2023,10,771,< 800€,36.02803738317757,79,0,2.6666666666666665,0.0,Studio
LOC_002271,Strasbourg,Centre,Historique,29.7,2,1,1,1,Oui,1988,Très_bon,Fuel,Non,Non,Oui,Non,Non,Non,0.2,Centre,4,5,4,Particulier,2024,1,393,< 800€,13.232323232323232,36,1,4.333333333333333,3.3670033670033668,T2
LOC_002272,Lille,Ouest,Université,31.7,2,1,1,5,Oui,2022,Très_bon,Gaz,Oui,Non,Non,Non,Non,Oui,8.0,Périphérie,1,2,4,Agence_locale,2024,7,675,< 800€,21.293375394321767,2,1,2.3333333333333335,3.1545741324921135,T2
LOC_002273,Marseille,Centre,Périphérie,21.9,1,0,1,9,Oui,1970,Bon,Gaz,Oui,Oui,Oui,Non,Non,Oui,0.5,Centre,5,5,5,Particulier,2023,2,664,< 800€,30.31963470319635,54,3,5.0,0.0,Studio
LOC_002274,Bordeaux,Est,Banlieue,38.8,2,1,1,10,Oui,1872,Bon,Gaz,Non,Non,Non,Non,Oui,Oui,3.0,Proche_centre,3,3,4,Particulier,2022,12,799,< 800€,20.592783505154642,152,1,3.3333333333333335,2.577319587628866,T2
LOC_002275,Paris,15ème,Quartier_15ème,21.6,1,0,1,2,Non,1974,Moyen,Électrique,Non,Oui,Non,Non,Oui,Non,13.5,Banlieue,1,2,4,Agence_locale,2024,8,937,800-1200€,43.379629629629626,50,2,2.3333333333333335,0.0,Studio
LOC_002276,Paris,17ème,Quartier_17ème,32.4,2,1,1,0,Non,1982,Très_bon,Fuel,Non,Oui,Non,Non,Non,Non,14.3,Banlieue,2,3,4,Agence_nationale,2022,12,1222,1200-1800€,37.71604938271605,42,1,3.0,3.08641975308642,T2
LOC_002277,Paris,10ème,Quartier_10ème,47.1,3,1,1,9,Oui,1853,Moyen,Fuel,Non,Oui,Oui,Non,Non,Non,4.9,Proche_centre,5,3,3,Agence_locale,2023,2,1238,1200-1800€,26.284501061571124,171,2,3.6666666666666665,2.1231422505307855,T3
LOC_002278,Nice,Nord,Résidentiel,29.8,2,1,1,5,Oui,1971,Moyen,Électrique,Non,Oui,Oui,Non,Non,Oui,14.8,Banlieue,2,4,2,Agence_locale,2023,8,656,< 800€,22.013422818791945,53,2,2.6666666666666665,3.3557046979865772,T2
LOC_002279,Nantes,Nord,Périphérie,23.4,1,0,1,8,Oui,1923,Moyen,Gaz,Non,Oui,Non,Non,Oui,Oui,11.3,Banlieue,1,2,3,Particulier,2022,2,449,< 800€,19.18803418803419,101,2,2.0,0.0,Studio
LOC_002280,Strasbourg,Est,Résidentiel,42.5,3,2,1,6,Oui,1997,Très_bon,Électrique,Non,Non,Oui,Non,Oui,Oui,10.6,Banlieue,3,3,4,Agence_nationale,2023,11,904,800-1200€,21.270588235294117,27,2,3.3333333333333335,4.705882352941177,T3
LOC_002281,Marseille,Ouest,Gare,37.4,2,1,1,5,Oui,1999,Très_bon,Électrique,Oui,Oui,Non,Non,Non,Oui,9.3,Périphérie,2,3,2,Particulier,2022,10,833,800-1200€,22.272727272727273,25,2,2.3333333333333335,2.6737967914438503,T2
LOC_002282,Strasbourg,Nord,Périphérie,59.2,3,1,1,6,Oui,1922,Bon,Électrique,Non,Non,Oui,Non,Non,Oui,3.0,Proche_centre,4,3,4,Agence_nationale,2023,6,852,800-1200€,14.391891891891891,102,1,3.6666666666666665,1.689189189189189,T3
LOC_002283,Paris,18ème,Quartier_18ème,33.9,2,1,1,4,Oui,1871,Moyen,Électrique,Non,Oui,Non,Non,Non,Non,10.3,Banlieue,2,3,3,Agence_locale,2023,6,1011,800-1200€,29.823008849557525,153,1,2.6666666666666665,2.949852507374631,T2
LOC_002284,Montpellier,Est,Moderne,29.2,2,1,1,11,Oui,1942,Bon,Gaz,Oui,Oui,Oui,Non,Non,Non,4.6,Proche_centre,5,3,4,Particulier,2024,4,609,< 800€,20.856164383561644,82,3,4.0,3.4246575342465753,T2
LOC_002285,Montpellier,Nord,Université,64.6,4,2,1,2,Oui,1926,À_rénover,Électrique,Non,Non,Oui,Non,Non,Oui,13.4,Banlieue,1,4,4,Promoteur,2022,5,518,< 800€,8.018575851393189,98,1,3.0,3.0959752321981426,T4
LOC_002286,Toulouse,Sud,Université,53.9,3,1,1,8,Oui,2013,Très_bon,Gaz,Non,Non,Non,Non,Non,Oui,3.0,Proche_centre,3,4,4,Particulier,2023,4,910,800-1200€,16.883116883116884,11,0,3.6666666666666665,1.855287569573284,T3
LOC_002287,Bordeaux,Ouest,Industriel,48.2,3,2,1,8,Oui,1875,Moyen,Électrique,Non,Oui,Non,Non,Non,Oui,9.8,Périphérie,3,2,3,Agence_nationale,2024,1,1104,800-1200€,22.904564315352697,149,1,2.6666666666666665,4.149377593360995,T3
LOC_002288,Lille,Sud,Industriel,17.7,1,0,1,4,Oui,1966,Moyen,Fuel,Non,Non,Oui,Non,Non,Non,6.7,Périphérie,1,2,3,Agence_locale,2022,4,300,< 800€,16.949152542372882,58,1,2.0,0.0,Studio
LOC_002289,Paris,1er,Quartier_1er,25.2,2,1,1,10,Oui,1967,Bon,Électrique,Non,Oui,Oui,Non,Non,Non,1.2,Centre,4,5,4,Promoteur,2023,4,1705,1200-1800€,67.65873015873017,57,2,4.333333333333333,3.968253968253968,T2
LOC_002290,Lille,Centre,Moderne,21.5,1,0,1,5,Oui,1988,Moyen,Électrique,Non,Oui,Oui,Non,Non,Non,0.3,Centre,4,5,3,Agence_nationale,2024,4,300,< 800€,13.953488372093023,36,2,4.0,0.0,Studio
LOC_002291,Lille,Sud,Université,43.9,3,2,1,5,Oui,1988,Très_bon,Gaz,Non,Oui,Non,Non,Non,Non,8.3,Périphérie,1,2,4,Particulier,2023,11,818,800-1200€,18.633257403189067,36,1,2.3333333333333335,4.555808656036446,T3
LOC_002292,Nice,Sud,Centre-ville,55.2,3,1,1,0,Oui,1882,Bon,Électrique,Non,Oui,Oui,Non,Oui,Non,8.6,Périphérie,2,4,3,Promoteur,2022,6,1254,1200-1800€,22.717391304347824,142,3,3.0,1.8115942028985508,T3
LOC_002293,Lille,Est,Commerce,27.7,2,1,1,10,Non,1873,Moyen,Électrique,Non,Oui,Oui,Non,Non,Non,13.3,Banlieue,1,2,4,Particulier,2023,4,300,< 800€,10.830324909747294,151,2,2.3333333333333335,3.6101083032490973,T2
LOC_002294,Toulouse,Est,Commerce,33.7,2,1,1,5,Non,1873,Bon,Électrique,Non,Non,Oui,Non,Oui,Oui,8.7,Périphérie,1,2,3,Particulier,2024,3,665,< 800€,19.732937685459937,151,2,2.0,2.9673590504451037,T2
LOC_002295,Strasbourg,Est,Résidentiel,55.1,3,1,1,2,Non,1889,Moyen,Électrique,Non,Non,Oui,Non,Non,Oui,14.2,Banlieue,2,2,2,Promoteur,2023,1,761,< 800€,13.81125226860254,135,1,2.0,1.8148820326678767,T3
LOC_002296,Nice,Sud,Industriel,35.3,2,1,1,3,Non,1907,Bon,Fuel,Non,Oui,Non,Non,Oui,Non,14.4,Banlieue,2,3,3,Promoteur,2024,2,899,800-1200€,25.467422096317282,117,2,2.6666666666666665,2.8328611898017,T2
LOC_002297,Marseille,Est,Moderne,44.3,3,1,1,9,Oui,1941,À_rénover,Électrique,Oui,Oui,Non,Oui,Oui,Non,8.9,Périphérie,2,3,2,Agence_nationale,2024,3,572,< 800€,12.911963882618512,83,4,2.3333333333333335,2.2573363431151243,T3
LOC_002298,Montpellier,Ouest,Centre-ville,79.0,4,3,1,9,Non,2017,Bon,Gaz,Non,Oui,Non,Non,Non,Non,5.8,Périphérie,1,2,3,Particulier,2023,10,857,800-1200€,10.848101265822784,7,1,2.0,3.79746835443038,T4
LOC_002299,Strasbourg,Sud,Commerce,74.3,4,2,1,2,Non,1874,Moyen,Électrique,Non,Oui,Non,Non,Oui,Oui,9.8,Périphérie,3,3,2,Promoteur,2022,6,1168,800-1200€,15.720053835800808,150,2,2.6666666666666665,2.6917900403768504,T4
LOC_002300,Bordeaux,Est,Banlieue,28.7,2,1,1,5,Oui,1944,À_rénover,Collectif,Non,Non,Non,Non,Non,Non,12.7,Banlieue,3,3,4,Promoteur,2024,1,319,< 800€,11.114982578397212,80,0,3.3333333333333335,3.484320557491289,T2
LOC_002301,Nantes,Sud,Université,89.5,4,2,1,6,Oui,1972,Bon,Électrique,Non,Oui,Non,Non,Non,Non,10.8,Banlieue,2,4,4,Promoteur,2023,3,1417,1200-1800€,15.832402234636872,52,1,3.3333333333333335,2.2346368715083798,T4
LOC_002302,Nantes,Nord,Centre-ville,38.6,2,1,1,8,Non,1962,Moyen,Fuel,Non,Oui,Oui,Non,Non,Non,4.3,Proche_centre,5,3,4,Promoteur,2023,3,517,< 800€,13.393782383419689,62,2,4.0,2.5906735751295336,T2
LOC_002303,Lille,Ouest,Périphérie,19.2,1,0,1,7,Non,1855,À_rénover,Fuel,Non,Non,Non,Non,Non,Oui,7.0,Périphérie,1,4,3,Agence_nationale,2023,2,300,< 800€,15.625,169,0,2.6666666666666665,0.0,Studio
LOC_002304,Nantes,Nord,Université,39.2,2,1,1,1,Oui,2011,Neuf,Gaz,Non,Oui,Non,Non,Non,Non,11.6,Banlieue,3,3,2,Particulier,2023,1,569,< 800€,14.515306122448978,13,1,2.6666666666666665,2.551020408163265,T2
LOC_002305,Montpellier,Sud,Banlieue,40.2,3,2,1,2,Non,1984,Moyen,Gaz,Oui,Oui,Oui,Oui,Oui,Oui,7.7,Périphérie,3,3,2,Promoteur,2022,7,888,800-1200€,22.089552238805968,40,5,2.6666666666666665,4.975124378109452,T3
LOC_002306,Nice,Est,Moderne,50.0,3,1,1,12,Oui,1971,Bon,Électrique,Non,Non,Non,Non,Non,Non,9.6,Périphérie,2,2,2,Particulier,2022,9,882,800-1200€,17.64,53,0,2.0,2.0,T3
LOC_002307,Lille,Est,Moderne,41.3,3,1,1,0,Oui,1905,Bon,Électrique,Non,Non,Non,Oui,Oui,Oui,3.0,Proche_centre,5,4,3,Promoteur,2022,7,488,< 800€,11.815980629539952,119,2,4.0,2.421307506053269,T3
LOC_002308,Montpellier,Centre,Centre-ville,59.5,3,2,1,2,Non,1893,Moyen,Électrique,Oui,Non,Non,Non,Non,Oui,1.8,Centre,4,4,5,Promoteur,2022,1,642,< 800€,10.789915966386555,131,1,4.333333333333333,3.361344537815126,T3
LOC_002309,Nice,Ouest,Gare,31.6,2,1,1,6,Oui,1972,À_rénover,Gaz,Non,Oui,Oui,Non,Non,Non,7.6,Périphérie,2,2,2,Agence_locale,2024,4,425,< 800€,13.449367088607595,52,2,2.0,3.164556962025316,T2
LOC_002310,Nantes,Centre,Périphérie,15.7,1,0,1,8,Oui,1881,Moyen,Gaz,Oui,Non,Oui,Non,Non,Oui,1.5,Centre,5,5,4,Agence_nationale,2024,3,300,< 800€,19.10828025477707,143,2,4.666666666666667,0.0,Studio
LOC_002311,Nice,Nord,Gare,84.3,4,2,2,10,Oui,1934,Moyen,Collectif,Non,Non,Oui,Non,Non,Non,11.0,Banlieue,3,2,3,Agence_locale,2022,3,1691,1200-1800€,20.059311981020166,90,1,2.6666666666666665,2.372479240806643,T4
LOC_002312,Marseille,Nord,Gare,53.0,3,1,1,8,Oui,1881,À_rénover,Collectif,Oui,Oui,Non,Non,Non,Non,10.6,Banlieue,1,2,2,Promoteur,2022,6,622,< 800€,11.735849056603774,143,2,1.6666666666666667,1.8867924528301887,T3
LOC_002313,Montpellier,Sud,Résidentiel,39.7,2,1,1,8,Oui,1899,Moyen,Gaz,Non,Oui,Non,Oui,Non,Non,5.0,Périphérie,2,3,3,Agence_locale,2023,7,568,< 800€,14.307304785894205,125,2,2.6666666666666665,2.5188916876574305,T2
LOC_002314,Paris,6ème,Quartier_6ème,21.5,1,0,1,10,Oui,2006,Très_bon,Collectif,Non,Oui,Non,Oui,Non,Non,4.8,Proche_centre,5,4,4,Agence_nationale,2024,7,2022,1800-2500€,94.04651162790698,18,2,4.333333333333333,0.0,Studio
